2014-02-08T09:27:51.3884000,1918.98,160.394,805.478,243.054,Participant39
2014-02-08T09:27:52.4024000,1918.98,160.394,805.478,243.054,Participant39
2014-02-08T09:27:53.4164000,1918.98,160.394,805.478,243.054,Participant39
2014-02-08T09:27:54.4304000,1918.98,160.394,805.478,243.054,Participant39
2014-02-08T09:27:55.4444000,1918.98,160.394,805.478,243.054,Participant39
2014-02-08T09:27:56.4584000,1918.98,160.394,805.478,243.054,Participant39
2014-02-08T09:27:57.4724000,1918.98,160.394,805.478,243.054,Participant39
2014-02-08T09:27:58.4864000,1918.98,160.394,805.478,243.054,Participant39
2014-02-08T09:27:59.5004000,1918.98,160.394,805.478,243.054,Participant39
2014-02-08T09:28:00.5144000,1918.98,160.394,805.478,243.054,Participant39
2014-02-08T09:28:00.5144000,1918.98,160.394,805.478,243.054,AdminPlayer
2014-02-08T09:28:01.5284000,1918.98,160.394,805.478,243.054,Participant39
2014-02-08T09:28:01.5284000,1918.98,160.394,805.478,243.054,AdminPlayer
2014-02-08T09:28:02.5424000,1918.98,160.394,805.478,243.054,Participant39
2014-02-08T09:28:02.5424000,1918.98,160.394,805.478,243.054,AdminPlayer
2014-02-08T09:28:03.5564000,1918.98,160.394,805.478,278.912,AdminPlayer
2014-02-08T09:28:04.5704000,1918.98,160.394,805.478,332.076,AdminPlayer
2014-02-08T09:28:05.5844000,1918.75,160.394,806.331,344.524,AdminPlayer
2014-02-08T09:28:06.5984000,1917.84,160.394,809.601,344.524,AdminPlayer
2014-02-08T09:28:07.6124000,1916.31,160.394,815.144,344.524,AdminPlayer
2014-02-08T09:28:08.6264000,1914.91,160.394,820.203,344.524,AdminPlayer
2014-02-08T09:28:09.6404000,1913.98,160.394,825.475,7.47885,AdminPlayer
2014-02-08T09:28:10.6544000,1914.75,160.394,830.873,14.7156,AdminPlayer
2014-02-08T09:28:11.6684000,1916.85,160.394,836.12,22.3174,AdminPlayer
2014-02-08T09:28:12.6824000,1919.02,160.394,841.415,22.3174,AdminPlayer
2014-02-08T09:28:13.6964000,1921.15,160.394,846.605,22.3174,AdminPlayer
