2013-03-12T18:28:36.1592932,1855.56,160.407,823.992,0.0261028,Participant01,0,0,1
2013-03-12T18:28:37.1733517,1855.57,160.407,824.032,0.0550729,Participant01,0,0,0
2013-03-12T18:28:38.2030111,1855.56,160.407,823.973,0.0996653,Participant01,0,1,0
2013-03-12T18:28:39.2170696,1855.56,160.407,823.981,0.0982051,Participant01,0,1,0
2013-03-12T18:28:40.2311281,1855.56,160.407,823.973,0.0992781,Participant01,0,1,0
2013-03-12T18:28:41.2451866,1855.56,160.407,823.981,0.0977842,Participant01,0,1,0
2013-03-12T18:28:42.2592451,1855.58,160.407,824.722,0.484073,Participant01,0,0,1
2013-03-12T18:28:43.2733036,1855.66,160.407,828.979,1.10935,Participant01,0,0,1
2013-03-12T18:28:44.2873621,1855.82,160.407,836.643,1.12952,Participant01,0,0,1
2013-03-12T18:28:45.3014206,1856.02,160.408,846.948,1.10316,Participant01,0,0,0
2013-03-12T18:28:46.3154791,1856.23,160.408,858.288,1.0636,Participant01,0,0,1
2013-03-12T18:28:47.3295376,1856.47,160.408,871.412,1.02088,Participant01,0,0,0
2013-03-12T18:28:48.3591970,1856.69,160.408,884.49,0.96489,Participant01,0,0,1
2013-03-12T18:28:49.3732555,1856.89,160.408,896.868,0.900304,Participant01,0,0,0
2013-03-12T18:28:50.4029149,1857.04,160.408,906.578,0.845333,Participant01,0,0,0
2013-03-12T18:28:51.4169734,1857.12,160.407,912.368,0.804831,Participant01,0,0,0
2013-03-12T18:28:52.4310319,1857.17,160.407,915.748,0.781331,Participant01,0,0,0
2013-03-12T18:28:52.4310319,1855.57,160.407,824.099,0.0969241,Participant07,0,0,1
2013-03-12T18:28:53.4450904,1857.17,160.407,916.087,0.779565,Participant01,0,0,0
2013-03-12T18:28:53.4450904,1855.58,160.407,824.542,0.366566,Participant07,0,0,0
2013-03-12T18:28:54.4591489,1857.2,160.407,917.871,0.766058,Participant01,0,0,1
2013-03-12T18:28:54.4591489,1855.58,160.407,824.542,0.366566,Participant07,0,0,0
2013-03-12T18:28:55.4732074,1857.26,160.406,923.017,0.726499,Participant01,0,0,1
2013-03-12T18:28:55.4732074,1855.58,160.407,824.572,0.38165,Participant07,0,0,1
2013-03-12T18:28:56.4872659,1857.38,160.405,932.796,0.634729,Participant01,0,0,1
2013-03-12T18:28:56.4872659,1855.63,160.407,827.454,1.03126,Participant07,0,0,1
2013-03-12T18:28:57.5013244,1857.49,160.435,945.073,0.491608,Participant01,0,0,1
2013-03-12T18:28:57.5013244,1855.76,160.407,833.717,1.13615,Participant07,0,0,1
2013-03-12T18:28:58.5153829,1857.58,160.572,960.714,0.217028,Participant01,0,0,1
2013-03-12T18:28:58.5153829,1855.95,160.408,843.481,1.11288,Participant07,0,0,1
2013-03-12T18:28:59.5294414,1857.54,160.799,979.712,359.528,Participant01,0,0,1
2013-03-12T18:28:59.5294414,1856.2,160.408,856.442,1.07018,Participant07,0,0,1
2013-03-12T18:29:00.5434999,1855.07,160.135,1005.89,350.342,Participant01,0,0,1
2013-03-12T18:29:00.5434999,1856.52,160.408,874.623,1.00547,Participant07,0,0,1
2013-03-12T18:29:01.5731593,1847.26,157.987,1030.27,335.099,Participant01,0,0,1
2013-03-12T18:29:01.5731593,1856.86,160.408,894.65,0.915716,Participant07,0,0,1
2013-03-12T18:29:02.5872178,1827.06,152.104,1052.96,303.833,Participant01,0,0,1
2013-03-12T18:29:02.5872178,1857.2,160.407,918.039,0.765526,Participant07,0,0,1
2013-03-12T18:29:03.6012763,1794.71,142.174,1068.4,295.164,Participant01,0,0,1
2013-03-12T18:29:03.6012763,1857.51,160.448,947.71,0.457551,Participant07,0,0,1
2013-03-12T18:29:04.6153348,1764.02,132.83,1082.97,295.594,Participant01,0,0,0
2013-03-12T18:29:04.6153348,1857.55,160.79,978.168,359.628,Participant07,0,0,1
2013-03-12T18:29:05.6293933,1737.57,125.332,1095.79,296.061,Participant01,0,0,1
2013-03-12T18:29:05.6293933,1853.95,159.822,1011.2,347.891,Participant07,0,0,1
2013-03-12T18:29:06.6434518,1707.22,117.108,1110.88,296.77,Participant01,0,0,1
2013-03-12T18:29:06.6434518,1839,155.622,1042.8,321.412,Participant07,0,0,1
2013-03-12T18:29:07.6575103,1855.57,160.407,824.275,0.217883,Participant06,0,0,0
2013-03-12T18:29:07.6575103,1677.03,108.856,1126.46,297.776,Participant01,0,0,1
2013-03-12T18:29:07.6575103,1809.5,146.85,1061.47,294.986,Participant07,0,0,1
2013-03-12T18:29:08.6715688,1855.57,160.407,824.275,0.217883,Participant06,0,0,0
2013-03-12T18:29:08.6715688,1650.06,101.589,1141.12,299.178,Participant01,0,0,1
2013-03-12T18:29:08.6715688,1780.45,137.695,1075.13,295.35,Participant07,0,0,1
2013-03-12T18:29:09.7012282,1855.57,160.407,824.275,0.217883,Participant06,0,0,0
2013-03-12T18:29:09.7012282,1616.85,93.6761,1160.98,302.73,Participant01,0,0,1
2013-03-12T18:29:09.7012282,1749.8,128.75,1089.83,295.832,Participant07,0,0,1
2013-03-12T18:29:10.7308876,1855.57,160.407,824.275,0.217883,Participant06,0,0,0
2013-03-12T18:29:10.7308876,1589.74,90.8107,1182.28,315.997,Participant01,0,0,1
2013-03-12T18:29:10.7308876,1718.85,120.233,1105.04,296.471,Participant07,0,0,0
2013-03-12T18:29:11.7449461,1855.59,160.407,825.17,0.625994,Participant06,0,0,0
2013-03-12T18:29:11.7449461,1573.47,89.9436,1212.93,348.525,Participant01,0,0,1
2013-03-12T18:29:11.7449461,1689.78,112.349,1119.8,297.302,Participant07,0,0,0
2013-03-12T18:29:12.7590046,1855.57,160.407,824.143,0.959628,Participant06,0,0,0
2013-03-12T18:29:12.7590046,1576,86.4643,1245.92,14.1231,Participant01,0,0,1
