2013-03-16T09:22:28.7435536,RequestCarSpawnPoint,Participant17
2013-03-16T09:22:28.7435536,OnCarTaken,100
2013-03-16T09:22:28.7435536,RequestCarSpawnPoint,Participant17
2013-03-16T09:22:28.7435536,OnCarTaken,100
2013-03-16T09:22:28.7435536,ReplyCarSpawnPoint,Player: Participant17| Spawn point: 0
2013-03-16T09:22:28.8059532,ReplyCarSpawnPoint,Player: Participant17| Spawn point: 1
2013-03-16T09:22:50.4586144,RequestCarSpawnPoint,Participant19
2013-03-16T09:22:50.5210140,OnCarTaken,100
2013-03-16T09:22:50.5210140,RequestCarSpawnPoint,Participant19
2013-03-16T09:22:50.5210140,OnCarTaken,100
2013-03-16T09:22:50.5834136,ReplyCarSpawnPoint,Player: Participant19| Spawn point: 2
2013-03-16T09:22:50.5834136,ReplyCarSpawnPoint,Player: Participant19| Spawn point: 3
2013-03-16T09:22:50.5834136,RequestCarSpawnPoint,Participant25
2013-03-16T09:22:50.5834136,OnCarTaken,106
2013-03-16T09:22:50.5834136,RequestCarSpawnPoint,Participant25
2013-03-16T09:22:50.5834136,OnCarTaken,106
2013-03-16T09:22:50.6458132,ReplyCarSpawnPoint,Player: Participant25| Spawn point: 4
2013-03-16T09:22:50.6458132,ReplyCarSpawnPoint,Player: Participant25| Spawn point: 5
2013-03-16T09:22:51.0202108,RequestCarSpawnPoint,Participant38
2013-03-16T09:22:51.0202108,OnCarTaken,100
2013-03-16T09:22:51.0826104,RequestCarSpawnPoint,Participant38
2013-03-16T09:22:51.0826104,ReplyCarSpawnPoint,Player: Participant38| Spawn point: 6
2013-03-16T09:22:51.0826104,OnCarTaken,100
2013-03-16T09:22:51.1450100,ReplyCarSpawnPoint,Player: Participant38| Spawn point: 7
2013-03-16T09:22:52.4554016,RequestCarSpawnPoint,Participant06
2013-03-16T09:22:52.4554016,OnCarTaken,118
2013-03-16T09:22:52.4554016,RequestCarSpawnPoint,Participant05
2013-03-16T09:22:52.4554016,OnCarTaken,104
2013-03-16T09:22:52.4554016,ReplyCarSpawnPoint,Player: Participant06| Spawn point: 8
2013-03-16T09:22:52.4554016,RequestCarSpawnPoint,Participant05
2013-03-16T09:22:52.4554016,OnCarTaken,104
2013-03-16T09:22:52.4554016,ReplyCarSpawnPoint,Player: Participant05| Spawn point: 9
2013-03-16T09:22:52.5802008,ReplyCarSpawnPoint,Player: Participant05| Spawn point: 10
2013-03-16T09:22:56.3241768,RequestCarSpawnPoint,Participant32
2013-03-16T09:22:56.3865764,OnCarTaken,110
2013-03-16T09:22:56.3865764,ReplyCarSpawnPoint,Player: Participant32| Spawn point: 11
2013-03-16T09:22:56.3865764,RequestCarSpawnPoint,Participant32
2013-03-16T09:22:56.4489760,OnCarTaken,110
2013-03-16T09:22:56.4489760,ReplyCarSpawnPoint,Player: Participant32| Spawn point: 0
2013-03-16T09:22:59.5065564,RequestCarSpawnPoint,Participant22
2013-03-16T09:22:59.5065564,OnCarTaken,106
2013-03-16T09:22:59.5065564,RequestCarSpawnPoint,Participant22
2013-03-16T09:22:59.5689560,OnCarTaken,106
2013-03-16T09:22:59.6313556,ReplyCarSpawnPoint,Player: Participant22| Spawn point: 1
2013-03-16T09:22:59.6313556,ReplyCarSpawnPoint,Player: Participant22| Spawn point: 2
2013-03-16T09:23:02.5641368,RequestCarSpawnPoint,Participant50
2013-03-16T09:23:02.6889360,OnCarTaken,123
2013-03-16T09:23:02.6889360,RequestCarSpawnPoint,Participant50
2013-03-16T09:23:02.6889360,OnCarTaken,123
2013-03-16T09:23:02.9385344,ReplyCarSpawnPoint,Player: Participant50| Spawn point: 3
2013-03-16T09:23:02.9385344,ReplyCarSpawnPoint,Player: Participant50| Spawn point: 4
2013-03-16T09:23:03.0009340,RequestCarSpawnPoint,Participant34
2013-03-16T09:23:03.0633336,OnCarTaken,106
2013-03-16T09:23:03.1257332,RequestCarSpawnPoint,Participant34
2013-03-16T09:23:03.1257332,OnCarTaken,106
2013-03-16T09:23:03.2505324,ReplyCarSpawnPoint,Player: Participant34| Spawn point: 5
2013-03-16T09:23:03.2505324,ReplyCarSpawnPoint,Player: Participant34| Spawn point: 6
2013-03-16T09:23:03.9369280,RequestCarSpawnPoint,Participant35
2013-03-16T09:23:03.9369280,OnCarTaken,100
2013-03-16T09:23:03.9369280,RequestCarSpawnPoint,Participant35
2013-03-16T09:23:03.9369280,OnCarTaken,100
2013-03-16T09:23:04.2489260,ReplyCarSpawnPoint,Player: Participant35| Spawn point: 7
2013-03-16T09:23:04.2489260,ReplyCarSpawnPoint,Player: Participant35| Spawn point: 8
2013-03-16T09:23:04.7481228,RequestCarSpawnPoint,Participant29
2013-03-16T09:23:04.7481228,OnCarTaken,118
2013-03-16T09:23:04.7481228,ReplyCarSpawnPoint,Player: Participant29| Spawn point: 9
2013-03-16T09:23:08.9912956,RequestCarSpawnPoint,Participant21
2013-03-16T09:23:09.2408940,ReplyCarSpawnPoint,Player: Participant21| Spawn point: 10
2013-03-16T09:23:09.2408940,OnCarTaken,106
2013-03-16T09:23:09.2408940,RequestCarSpawnPoint,Participant21
2013-03-16T09:23:09.3656932,OnCarTaken,106
2013-03-16T09:23:09.7400908,ReplyCarSpawnPoint,Player: Participant21| Spawn point: 11
2013-03-16T09:23:09.9272896,RequestCarSpawnPoint,Participant14
2013-03-16T09:23:09.9272896,OnCarTaken,106
2013-03-16T09:23:09.9272896,RequestCarSpawnPoint,Participant14
2013-03-16T09:23:09.9272896,OnCarTaken,106
2013-03-16T09:23:10.1768880,ReplyCarSpawnPoint,Player: Participant14| Spawn point: 0
2013-03-16T09:23:10.1768880,ReplyCarSpawnPoint,Player: Participant14| Spawn point: 1
2013-03-16T09:23:10.4888860,RequestCarSpawnPoint,Participant13
2013-03-16T09:23:10.4888860,OnCarTaken,104
2013-03-16T09:23:10.4888860,RequestCarSpawnPoint,Participant13
2013-03-16T09:23:10.4888860,OnCarTaken,104
2013-03-16T09:23:10.8632836,RequestCarSpawnPoint,Participant23
2013-03-16T09:23:10.8632836,OnCarTaken,118
2013-03-16T09:23:10.8632836,ReplyCarSpawnPoint,Player: Participant13| Spawn point: 2
2013-03-16T09:23:10.8632836,ReplyCarSpawnPoint,Player: Participant13| Spawn point: 3
2013-03-16T09:23:11.1128820,ReplyCarSpawnPoint,Player: Participant23| Spawn point: 4
2013-03-16T09:23:11.4404799,RequestCarSpawnPoint,Participant27
2013-03-16T09:23:11.4404799,OnCarTaken,100
2013-03-16T09:23:11.4404799,RequestCarSpawnPoint,Participant27
2013-03-16T09:23:11.4404799,OnCarTaken,100
2013-03-16T09:23:11.6120788,ReplyCarSpawnPoint,Player: Participant27| Spawn point: 5
2013-03-16T09:23:11.6120788,ReplyCarSpawnPoint,Player: Participant27| Spawn point: 6
2013-03-16T09:23:12.9848700,RequestCarSpawnPoint,Participant24
2013-03-16T09:23:12.9848700,OnCarTaken,122
2013-03-16T09:23:12.9848700,RequestCarSpawnPoint,Participant24
2013-03-16T09:23:12.9848700,OnCarTaken,122
2013-03-16T09:23:13.3592676,ReplyCarSpawnPoint,Player: Participant24| Spawn point: 7
2013-03-16T09:23:13.3592676,ReplyCarSpawnPoint,Player: Participant24| Spawn point: 8
2013-03-16T09:23:13.3592676,RequestCarSpawnPoint,Participant09
2013-03-16T09:23:13.3592676,OnCarTaken,100
2013-03-16T09:23:13.3592676,RequestCarSpawnPoint,Participant09
2013-03-16T09:23:13.3592676,OnCarTaken,100
2013-03-16T09:23:13.4216672,ReplyCarSpawnPoint,Player: Participant09| Spawn point: 9
2013-03-16T09:23:13.6088660,ReplyCarSpawnPoint,Player: Participant09| Spawn point: 10
2013-03-16T09:23:14.0456632,RequestCarSpawnPoint,Participant26
2013-03-16T09:23:14.0456632,OnCarTaken,110
2013-03-16T09:23:14.0456632,RequestCarSpawnPoint,Participant26
