2013-11-18T14:19:08.2041171,RequestCarSpawnPoint,Participant46
2013-11-18T14:19:08.2041171,OnCarTaken,106
2013-11-18T14:19:08.2665155,ReplyCarSpawnPoint,Player: Participant46| Spawn point: 0
2013-11-18T14:19:08.9528979,RequestCarSpawnPoint,Participant41
2013-11-18T14:19:08.9528979,OnCarTaken,106
2013-11-18T14:19:09.0776947,ReplyCarSpawnPoint,Player: Participant41| Spawn point: 1
2013-11-18T14:19:32.0403059,RequestCarSpawnPoint,Participant21
2013-11-18T14:19:32.0403059,OnCarTaken,110
2013-11-18T14:19:32.1027043,ReplyCarSpawnPoint,Player: Participant21| Spawn point: 2
2013-11-18T14:19:51.9453955,RequestCarSpawnPoint,Participant43
2013-11-18T14:19:51.9453955,OnCarTaken,106
2013-11-18T14:19:52.0077939,ReplyCarSpawnPoint,Player: Participant43| Spawn point: 3
2013-11-18T14:19:58.3100323,RequestCarSpawnPoint,Participant50
2013-11-18T14:19:58.3100323,OnCarTaken,100
2013-11-18T14:19:58.4348291,ReplyCarSpawnPoint,Player: Participant50| Spawn point: 4
2013-11-18T14:20:00.1195859,RequestCarSpawnPoint,Participant36
2013-11-18T14:20:00.1195859,OnCarTaken,106
2013-11-18T14:20:00.1819843,ReplyCarSpawnPoint,Player: Participant36| Spawn point: 5
2013-11-18T14:20:05.3610515,RequestCarSpawnPoint,Participant35
2013-11-18T14:20:05.3610515,OnCarTaken,106
2013-11-18T14:20:05.5482467,ReplyCarSpawnPoint,Player: Participant35| Spawn point: 6
2013-11-18T14:20:11.9128835,RequestCarSpawnPoint,Participant27
2013-11-18T14:20:11.9128835,OnCarTaken,104
2013-11-18T14:20:12.1000787,ReplyCarSpawnPoint,Player: Participant27| Spawn point: 7
2013-11-18T14:20:35.6866739,RequestCarSpawnPoint,Participant00
2013-11-18T14:20:35.7490723,OnCarTaken,106
2013-11-18T14:20:35.8114707,ReplyCarSpawnPoint,Player: Participant00| Spawn point: 8
2013-11-18T14:20:42.9248883,RequestCarSpawnPoint,Participant23
2013-11-18T14:20:42.9248883,OnCarTaken,118
2013-11-18T14:20:42.9872867,ReplyCarSpawnPoint,Player: Participant23| Spawn point: 9
2013-11-18T14:20:45.2336291,RequestCarSpawnPoint,Participant28
2013-11-18T14:20:45.2336291,OnCarTaken,106
2013-11-18T14:20:45.2960275,ReplyCarSpawnPoint,Player: Participant28| Spawn point: 10
2013-11-18T14:20:52.5342419,OnArrivedAtConcert,\N
2013-11-18T14:21:09.0698179,RequestCarSpawnPoint,Participant24
2013-11-18T14:21:09.1322163,OnCarTaken,106
2013-11-18T14:21:09.1946147,ReplyCarSpawnPoint,Player: Participant24| Spawn point: 11
2013-11-18T14:21:15.4344547,OnArrivedAtConcert,\N
2013-11-18T14:21:24.2326291,RequestCarSpawnPoint,Participant45
2013-11-18T14:21:24.2326291,OnCarTaken,110
2013-11-18T14:21:24.3574259,ReplyCarSpawnPoint,Player: Participant45| Spawn point: 0
2013-11-18T14:21:28.2261267,RequestCarSpawnPoint,Participant13
2013-11-18T14:21:28.2261267,OnCarTaken,118
2013-11-18T14:21:28.2885251,ReplyCarSpawnPoint,Player: Participant13| Spawn point: 1
2013-11-18T14:21:32.6564131,OnArrivedAtConcert,\N
2013-11-18T14:21:36.8995043,RequestCarSpawnPoint,Participant25
2013-11-18T14:21:36.8995043,OnCarTaken,118
2013-11-18T14:21:37.1490979,ReplyCarSpawnPoint,Player: Participant25| Spawn point: 2
2013-11-18T14:21:44.0753203,OnArrivedAtConcert,\N
2013-11-18T14:21:52.6239011,OnForceAssistConcert,\N
2013-11-18T14:22:15.5865123,OnForceAssistConcert,\N
2013-11-18T14:22:32.7460723,OnForceAssistConcert,\N
2013-11-18T14:22:44.1649795,OnForceAssistConcert,\N
2013-11-18T14:22:44.9761587,OnEarthquakeStarted,Train: 120| Helicopter: 245| Last Tsunami: 265
2013-11-18T14:23:25.1607283,RequestCarSpawnPoint,Participant11
2013-11-18T14:23:25.1607283,OnCarTaken,122
2013-11-18T14:23:25.3479235,ReplyCarSpawnPoint,Player: Participant11| Spawn point: 0
2013-11-18T14:23:43.2562643,RequestTrainSeat,Participant42
2013-11-18T14:23:43.3186627,ReplyTrainSeat,Player: Participant42| Spawn point: 0
2013-11-18T14:23:49.1841123,RequestCarSpawnPoint,Participant36
2013-11-18T14:23:49.1841123,OnCarTaken,102
2013-11-18T14:23:49.2465107,ReplyCarSpawnPoint,Player: Participant36| Spawn point: 1
2013-11-18T14:23:51.6800483,OnBridgeTouched,\N
2013-11-18T14:23:56.6095219,RequestTrainSeat,Participant23
2013-11-18T14:23:56.8591155,ReplyTrainSeat,Player: Participant23| Spawn point: 1
2013-11-18T14:24:00.9774099,RequestTrainSeat,Participant43
2013-11-18T14:24:01.1646051,ReplyTrainSeat,Player: Participant43| Spawn point: 2
2013-11-18T14:24:01.6637923,RequestTrainSeat,Participant35
2013-11-18T14:24:01.7885891,ReplyTrainSeat,Player: Participant35| Spawn point: 3
2013-11-18T14:24:02.2877763,OnBridgeCrossed,\N
2013-11-18T14:24:06.2812739,RequestTrainSeat,Participant49
2013-11-18T14:24:06.4060707,ReplyTrainSeat,Player: Participant49| Spawn point: 4
2013-11-18T14:24:13.1450979,OnTsunamiLaunched,Wave: 0| Delay: 120| Duration: 30| WaterDelay: 25
2013-11-18T14:24:15.8282291,RequestCarSpawnPoint,Participant21
2013-11-18T14:24:15.8906275,OnCarTaken,115
2013-11-18T14:24:15.8906275,ReplyCarSpawnPoint,Player: Participant21| Spawn point: 2
2013-11-18T14:24:34.1733587,RequestCarSpawnPoint,Participant28
2013-11-18T14:24:34.2357571,OnCarTaken,123
2013-11-18T14:24:34.2357571,ReplyCarSpawnPoint,Player: Participant28| Spawn point: 3
2013-11-18T14:24:42.2851507,RequestHelicopterSeat,Participant11
2013-11-18T14:24:42.3475491,ReplyHelicopterSeat,Player: Participant11| Granted: True
2013-11-18T14:24:46.2786483,RequestTrainSeat,Participant47
2013-11-18T14:24:46.3410467,ReplyTrainSeat,Player: Participant47| Spawn point: 5
2013-11-18T14:24:46.6530387,OnBridgeTouched,\N
2013-11-18T14:24:56.3247907,RequestTrainSeat,Participant24
2013-11-18T14:24:56.3871891,ReplyTrainSeat,Player: Participant24| Spawn point: 6
2013-11-18T14:24:57.1359699,OnBridgeCrossed,\N
2013-11-18T14:25:01.7534515,RequestCarSpawnPoint,Participant41
2013-11-18T14:25:01.7534515,OnCarTaken,112
2013-11-18T14:25:01.7534515,ReplyCarSpawnPoint,Player: Participant41| Spawn point: 4
2013-11-18T14:25:13.7339443,RequestTrainSeat,Participant00
2013-11-18T14:25:13.7963427,RequestCarSpawnPoint,Participant00
2013-11-18T14:25:13.7963427,OnCarTaken,117
2013-11-18T14:25:13.7963427,ReplyTrainSeat,Player: Participant00| Spawn point: 7
2013-11-18T14:25:13.9835379,RequestTrainSeat,Participant00
2013-11-18T14:25:13.9835379,ReplyCarSpawnPoint,Player: Participant00| Spawn point: 5
2013-11-18T14:25:13.9835379,RequestTrainSeat,Participant00
2013-11-18T14:25:13.9835379,RequestTrainSeat,Participant00
2013-11-18T14:25:14.0459363,RequestTrainSeat,Participant00
2013-11-18T14:25:14.0459363,RequestTrainSeat,Participant00
2013-11-18T14:25:14.0459363,RequestTrainSeat,Participant00
2013-11-18T14:25:14.0459363,RequestTrainSeat,Participant00
2013-11-18T14:25:14.0459363,RequestTrainSeat,Participant00
2013-11-18T14:25:14.0459363,RequestTrainSeat,Participant00
2013-11-18T14:25:14.1707331,ReplyTrainSeat,Player: Participant00| Spawn point: 8
2013-11-18T14:25:14.2955299,ReplyTrainSeat,Player: Participant00| Spawn point: 9
2013-11-18T14:25:14.2955299,ReplyTrainSeat,Player: Participant00| Spawn point: 10
2013-11-18T14:25:14.2955299,ReplyTrainSeat,Player: Participant00| Spawn point: 11
2013-11-18T14:25:14.2955299,ReplyTrainSeat,Player: Participant00| Spawn point: 12
2013-11-18T14:25:14.2955299,ReplyTrainSeat,Player: Participant00| Spawn point: 13
2013-11-18T14:25:14.2955299,ReplyTrainSeat,Player: Participant00| Spawn point: 14
2013-11-18T14:25:14.2955299,ReplyTrainSeat,Player: Participant00| Spawn point: -1
2013-11-18T14:25:14.2955299,ReplyTrainSeat,Player: Participant00| Spawn point: -1
2013-11-18T14:25:28.1479747,RequestHelicopterSeat,Participant36
2013-11-18T14:25:28.2103731,ReplyHelicopterSeat,Player: Participant36| Granted: True
2013-11-18T14:25:43.8723715,RequestCarSpawnPoint,Participant39
2013-11-18T14:25:43.8723715,OnCarTaken,124
2013-11-18T14:25:43.9347699,ReplyCarSpawnPoint,Player: Participant39| Spawn point: 6
2013-11-18T14:25:55.3536771,RequestCarSpawnPoint,Participant00
2013-11-18T14:25:55.4160755,OnCarTaken,118
2013-11-18T14:25:55.4160755,ReplyCarSpawnPoint,Player: Participant00| Spawn point: 7
2013-11-18T14:26:01.4687203,RequestHelicopterSeat,Participant21
2013-11-18T14:26:01.4687203,ReplyHelicopterSeat,Player: Participant21| Granted: True
2013-11-18T14:26:07.2717715,RequestTrainSeat,Participant46
2013-11-18T14:26:07.3341699,ReplyTrainSeat,Player: Participant46| Spawn point: -1
2013-11-18T14:26:10.5788867,OnBridgeTouched,\N
2013-11-18T14:26:12.9500259,OnTrainDeparted,\N
2013-11-18T14:26:14.8843763,RequestCarSpawnPoint,Participant25
2013-11-18T14:26:14.8843763,OnCarTaken,114
2013-11-18T14:26:16.0699459,ReplyCarSpawnPoint,Player: Participant25| Spawn point: 8
2013-11-18T14:26:21.3738099,OnBridgeCrossed,\N
2013-11-18T14:26:30.4839763,RequestCarSpawnPoint,Participant26
2013-11-18T14:26:30.4839763,OnCarTaken,113
2013-11-18T14:26:31.1703587,ReplyCarSpawnPoint,Player: Participant26| Spawn point: 9
2013-11-18T14:26:39.8437363,RequestHelicopterSeat,Participant28
