2014-02-18T18:23:56.9060000,RequestCarSpawnPoint,Participant38
2014-02-18T18:23:56.9060000,OnCarTaken,106
2014-02-18T18:23:57.2180000,ReplyCarSpawnPoint,Player: Participant38| Spawn point: 0
2014-02-18T18:23:58.2788000,RequestCarSpawnPoint,Participant59
2014-02-18T18:23:58.2788000,OnCarTaken,106
2014-02-18T18:23:58.2788000,RequestCarSpawnPoint,Participant67
2014-02-18T18:23:58.2788000,OnCarTaken,106
2014-02-18T18:23:58.7780000,ReplyCarSpawnPoint,Player: Participant59| Spawn point: 1
2014-02-18T18:23:58.7780000,ReplyCarSpawnPoint,Player: Participant67| Spawn point: 2
2014-02-18T18:23:58.8404000,RequestCarSpawnPoint,Participant52
2014-02-18T18:23:58.8404000,OnCarTaken,106
2014-02-18T18:23:58.9028000,RequestCarSpawnPoint,Participant58
2014-02-18T18:23:58.9028000,OnCarTaken,106
2014-02-18T18:23:59.2148000,ReplyCarSpawnPoint,Player: Participant52| Spawn point: 3
2014-02-18T18:23:59.5268000,ReplyCarSpawnPoint,Player: Participant58| Spawn point: 4
2014-02-18T18:24:00.1508000,RequestCarSpawnPoint,Participant70
2014-02-18T18:24:00.2756000,OnCarTaken,100
2014-02-18T18:24:00.4004000,ReplyCarSpawnPoint,Player: Participant70| Spawn point: 5
2014-02-18T18:24:02.6468000,RequestCarSpawnPoint,Participant48
2014-02-18T18:24:02.6468000,OnCarTaken,106
2014-02-18T18:24:03.0212000,ReplyCarSpawnPoint,Player: Participant48| Spawn point: 6
2014-02-18T18:24:04.5188000,RequestCarSpawnPoint,Participant57
2014-02-18T18:24:04.5188000,OnCarTaken,118
2014-02-18T18:24:05.1428000,ReplyCarSpawnPoint,Player: Participant57| Spawn point: 7
2014-02-18T18:24:05.1428000,RequestCarSpawnPoint,Participant39
2014-02-18T18:24:05.1428000,OnCarTaken,104
2014-02-18T18:24:05.2052000,RequestCarSpawnPoint,Participant54
2014-02-18T18:24:05.2052000,OnCarTaken,106
2014-02-18T18:24:06.3284000,ReplyCarSpawnPoint,Player: Participant39| Spawn point: 8
2014-02-18T18:24:06.3284000,ReplyCarSpawnPoint,Player: Participant54| Spawn point: 9
2014-02-18T18:24:06.7652000,RequestCarSpawnPoint,Participant40
2014-02-18T18:24:06.7652000,OnCarTaken,110
2014-02-18T18:24:07.0148000,ReplyCarSpawnPoint,Player: Participant40| Spawn point: 10
2014-02-18T18:24:08.0756000,RequestCarSpawnPoint,Participant65
2014-02-18T18:24:08.1380000,OnCarTaken,110
2014-02-18T18:24:08.9024000,ReplyCarSpawnPoint,Player: Participant65| Spawn point: 11
2014-02-18T18:24:09.0896000,RequestCarSpawnPoint,Participant66
2014-02-18T18:24:09.0896000,OnCarTaken,100
2014-02-18T18:24:09.4016000,ReplyCarSpawnPoint,Player: Participant66| Spawn point: 0
2014-02-18T18:24:09.9632000,RequestCarSpawnPoint,Participant46
2014-02-18T18:24:09.9632000,OnCarTaken,118
2014-02-18T18:24:10.5872000,ReplyCarSpawnPoint,Player: Participant46| Spawn point: 1
2014-02-18T18:24:10.6496000,RequestCarSpawnPoint,Participant61
2014-02-18T18:24:10.6496000,OnCarTaken,106
2014-02-18T18:24:11.6480000,ReplyCarSpawnPoint,Player: Participant61| Spawn point: 2
2014-02-18T18:24:12.1472000,RequestCarSpawnPoint,Participant01
2014-02-18T18:24:12.1472000,OnCarTaken,122
2014-02-18T18:24:12.8336000,ReplyCarSpawnPoint,Player: Participant01| Spawn point: 3
2014-02-18T18:24:14.0192000,RequestCarSpawnPoint,Participant0055
2014-02-18T18:24:14.0192000,OnCarTaken,106
2014-02-18T18:24:15.0176000,RequestCarSpawnPoint,Participant50
2014-02-18T18:24:15.0176000,OnCarTaken,116
2014-02-18T18:24:15.2672000,ReplyCarSpawnPoint,Player: Participant0055| Spawn point: 4
2014-02-18T18:24:15.5168000,ReplyCarSpawnPoint,Player: Participant50| Spawn point: 5
2014-02-18T18:24:15.6416000,RequestCarSpawnPoint,Participant50
2014-02-18T18:24:15.6416000,OnCarTaken,117
2014-02-18T18:24:16.3280000,ReplyCarSpawnPoint,Player: Participant50| Spawn point: 6
2014-02-18T18:24:17.8256000,RequestCarSpawnPoint,Participant63
2014-02-18T18:24:17.8256000,OnCarTaken,106
2014-02-18T18:24:18.3872000,ReplyCarSpawnPoint,Player: Participant63| Spawn point: 7
2014-02-18T18:24:18.6368000,RequestCarSpawnPoint,Participant43
2014-02-18T18:24:18.6992000,OnCarTaken,114
2014-02-18T18:24:18.9488000,ReplyCarSpawnPoint,Player: Participant43| Spawn point: 8
2014-02-18T18:24:21.7568000,RequestCarSpawnPoint,Participant60
2014-02-18T18:24:21.7568000,OnCarTaken,123
2014-02-18T18:24:21.8816000,ReplyCarSpawnPoint,Player: Participant60| Spawn point: 9
2014-02-18T18:24:28.7456000,RequestCarSpawnPoint,Participant56
2014-02-18T18:24:28.7456000,OnCarTaken,106
2014-02-18T18:24:29.0576000,ReplyCarSpawnPoint,Player: Participant56| Spawn point: 10
2014-02-18T18:24:29.8688000,RequestCarSpawnPoint,Participant69
2014-02-18T18:24:29.8688000,OnCarTaken,103
2014-02-18T18:24:30.7424000,ReplyCarSpawnPoint,Player: Participant69| Spawn point: 11
2014-02-18T18:24:34.2368000,RequestCarSpawnPoint,Participant64
2014-02-18T18:24:34.2368000,OnCarTaken,110
2014-02-18T18:24:34.9232000,ReplyCarSpawnPoint,Player: Participant64| Spawn point: 0
2014-02-18T18:24:35.7968000,RequestCarSpawnPoint,Participant47
2014-02-18T18:24:35.7968000,OnCarTaken,106
2014-02-18T18:24:36.2960000,ReplyCarSpawnPoint,Player: Participant47| Spawn point: 1
2014-02-18T18:24:40.4144000,RequestCarSpawnPoint,Participant49
2014-02-18T18:24:40.4144000,OnCarTaken,123
2014-02-18T18:24:41.0384000,ReplyCarSpawnPoint,Player: Participant49| Spawn point: 2
2014-02-18T18:24:51.2720000,RequestCarSpawnPoint,Participant68
2014-02-18T18:24:51.2720000,OnCarTaken,104
2014-02-18T18:24:51.6464000,ReplyCarSpawnPoint,Player: Participant68| Spawn point: 3
2014-02-18T18:24:55.3280000,RequestCarSpawnPoint,Participant44
2014-02-18T18:24:55.3280000,OnCarTaken,124
2014-02-18T18:24:55.8896000,ReplyCarSpawnPoint,Player: Participant44| Spawn point: 4
2014-02-18T18:25:05.5616000,RequestCarSpawnPoint,participant45
2014-02-18T18:25:05.5616000,OnCarTaken,118
2014-02-18T18:25:06.0608000,ReplyCarSpawnPoint,Player: participant45| Spawn point: 5
2014-02-18T18:25:06.1856000,RequestCarSpawnPoint,Participant62
2014-02-18T18:25:06.1856000,OnCarTaken,100
2014-02-18T18:25:06.6848000,ReplyCarSpawnPoint,Player: Participant62| Spawn point: 6
2014-02-18T18:25:10.9280000,RequestCarSpawnPoint,Participant51
2014-02-18T18:25:10.9280000,OnCarTaken,117
2014-02-18T18:25:11.3024000,ReplyCarSpawnPoint,Player: Participant51| Spawn point: 7
2014-02-18T18:25:44.9360000,OnArrivedAtConcert,\N
2014-02-18T18:25:46.1216000,OnArrivedAtConcert,\N
2014-02-18T18:25:49.2416000,OnArrivedAtConcert,\N
2014-02-18T18:25:49.5536000,OnArrivedAtConcert,\N
2014-02-18T18:25:53.2352000,OnArrivedAtConcert,\N
2014-02-18T18:25:53.9216000,OnArrivedAtConcert,\N
2014-02-18T18:26:03.5936000,OnArrivedAtConcert,\N
2014-02-18T18:26:03.5936000,OnArrivedAtConcert,\N
2014-02-18T18:26:04.0928000,OnArrivedAtConcert,\N
2014-02-18T18:26:06.5264000,OnArrivedAtConcert,\N
2014-02-18T18:26:09.7712000,OnArrivedAtConcert,\N
2014-02-18T18:26:14.5136000,OnArrivedAtConcert,\N
2014-02-18T18:26:15.1376000,OnArrivedAtConcert,\N
2014-02-18T18:26:22.1264000,OnArrivedAtConcert,\N
2014-02-18T18:26:23.1248000,OnArrivedAtConcert,\N
2014-02-18T18:26:26.3072000,OnArrivedAtConcert,\N
2014-02-18T18:26:27.6176000,OnArrivedAtConcert,\N
2014-02-18T18:26:32.7968000,OnArrivedAtConcert,\N
2014-02-18T18:26:40.8464000,OnArrivedAtConcert,\N
2014-02-18T18:26:41.1584000,OnArrivedAtConcert,\N
2014-02-18T18:26:45.0272000,OnForceAssistConcert,\N
2014-02-18T18:26:46.2752000,OnForceAssistConcert,\N
2014-02-18T18:26:49.2704000,OnForceAssistConcert,\N
2014-02-18T18:26:49.5824000,OnForceAssistConcert,\N
2014-02-18T18:26:53.2640000,OnForceAssistConcert,\N
2014-02-18T18:26:53.9504000,OnForceAssistConcert,\N
2014-02-18T18:27:03.6848000,OnForceAssistConcert,\N
2014-02-18T18:27:03.8096000,OnForceAssistConcert,\N
2014-02-18T18:27:04.2464000,OnForceAssistConcert,\N
2014-02-18T18:27:06.5552000,OnForceAssistConcert,\N
2014-02-18T18:27:09.8624000,OnForceAssistConcert,\N
2014-02-18T18:27:14.6048000,OnForceAssistConcert,\N
2014-02-18T18:27:15.2288000,OnForceAssistConcert,\N
2014-02-18T18:27:22.2800000,OnForceAssistConcert,\N
2014-02-18T18:27:23.1536000,OnForceAssistConcert,\N
2014-02-18T18:27:26.3360000,OnForceAssistConcert,\N
2014-02-18T18:27:27.7088000,OnForceAssistConcert,\N
2014-02-18T18:27:32.8880000,OnForceAssistConcert,\N
2014-02-18T18:27:41.0000000,OnForceAssistConcert,\N
2014-02-18T18:27:41.2496000,OnForceAssistConcert,\N
2014-02-18T18:27:55.5392000,OnEarthquakeStarted,Train: 120| Helicopter: 245| Last Tsunami: 265
2014-02-18T18:29:00.8720000,RequestTrainSeat,Participant61
2014-02-18T18:29:01.3088000,ReplyTrainSeat,Player: Participant61| Spawn point: 0
2014-02-18T18:29:21.7136000,RequestCarSpawnPoint,Participant50
2014-02-18T18:29:21.7136000,OnCarTaken,102
2014-02-18T18:29:21.7760000,RequestCarSpawnPoint,Participant69
2014-02-18T18:29:21.7760000,OnCarTaken,102
